epoch,train_loss,train_mae,val_loss,val_mae
68,0.1495062540602553,0.2918807737283654,0.37664029366531215,0.41886358773642846
69,0.12320380819613462,0.2707831080962013,0.36751213391403575,0.4166783821451795
70,0.10274174676409789,0.24869351301874434,0.35640723157960635,0.3970353017141531
71,0.11089998111128807,0.258250822773674,0.36997273236840633,0.4022984206676483
72,0.0980895711006699,0.24060938179820449,0.38018394654596244,0.4234852577958788
73,0.09836141660727643,0.2399902519780201,0.36534380503408204,0.41119629504916433
74,0.10435768100177194,0.24512471512451275,0.4000223926626719,0.43507922956576717
75,0.10981312318408228,0.25611739654789917,0.3903911296319176,0.41774861678317354
76,0.1077091484279423,0.2518415867791071,0.3702801219136505,0.4048384430480527
77,0.1028680215784154,0.24887050360768706,0.3517392943357373,0.3910958344464774
78,0.09224348285000075,0.23266311898663805,0.36758867127227257,0.39810313489083404
79,0.1190334955578322,0.2601790140372711,0.4639427687276851,0.4633394712275201
80,0.11250540700096351,0.2566007676196622,0.3654406916472938,0.39459743268869735
81,0.09805087249848869,0.23998151654070551,0.3563690339061585,0.39547314126412947
82,0.08364792672692092,0.22466861579444383,0.3675493073168692,0.4067648112118899
83,0.08130529249639629,0.21910014290076035,0.3673336869412726,0.415108584522546
84,0.09280633431050804,0.23234305457099452,0.3586604177214942,0.3998931976301329
85,0.08213197085801717,0.22074088245466517,0.35829397168133287,0.3948138158072482
86,0.08629443382864797,0.22495668275015696,0.36933446814725684,0.40983796283438967
87,0.08855017510007371,0.22495628557689898,0.39315941053759923,0.41080831679014057
88,0.10122536756302956,0.23564116894216328,0.3639820659799235,0.39555870094797113
89,0.10386599754853236,0.24350427246683246,0.3538933873258449,0.399536948118891
90,0.08751161182606286,0.22599222863113488,0.3625528670356169,0.3956373929977417
91,0.07856262021872042,0.21231049147772266,0.34445831384305114,0.38174876210453745
92,0.0801913154178432,0.21762252406595828,0.38043066949307264,0.4298372450438175
93,0.07719290495983192,0.21605898955693612,0.38725387534269917,0.43123300799301695
94,0.07911952901222222,0.21495152940298176,0.3490545133149231,0.3828536165612085
95,0.06666633233960186,0.19779885253244703,0.3519287038553547,0.3956618332764605
96,0.0635067802843648,0.1949479956957665,0.34560891998174426,0.3915527950931381
97,0.0633226049971859,0.19601455097506335,0.3530093890788791,0.37760551208323173
98,0.05645635011759433,0.18497271279057304,0.36169507112968097,0.39973812640368284
99,0.07010409251305756,0.20246703767186994,0.3642802235189375,0.38630657143645236
100,0.06895838769991974,0.20308212743519427,0.3850099996632927,0.4301188561123806
101,0.06848424176716215,0.2024866075224274,0.36087780580907075,0.4075425426056097
102,0.06971665635541245,0.2028532567341904,0.34349655536013646,0.3835825625356737
103,0.06441340060229157,0.19746283785654947,0.3514124455114642,0.3959603091026401
104,0.06408253500422278,0.19671562612875476,0.33282883629039095,0.38085901507964504
105,0.06207174720795273,0.19180488705143825,0.3552891451578874,0.39989798425973117
106,0.0673356909038765,0.19747782445379666,0.35238531633065295,0.3803069503097744
107,0.06327387101559358,0.19377235216753824,0.35462435175265583,0.402150316962174
108,0.06325406318141537,0.19076961344415014,0.3424927303669872,0.38992226353058446
109,0.06751527045699922,0.20010298797553713,0.35975983734805506,0.39105306221888614
110,0.0646535060880194,0.19528835074423434,0.35828898969914885,0.4077735323827345
111,0.06584960004253375,0.19783037004398776,0.3421075193845964,0.3811860849241634
112,0.06948967026239568,0.20040369299905642,0.36734840335263,0.4107753451872658
113,0.06364793925044629,0.1925921143738778,0.34531504005848707,0.38946250277561145
114,0.06095073180743954,0.1880455272128949,0.3415496249447812,0.38726087389411507
115,0.05821561901369593,0.18510825624996488,0.34934196236369375,0.39496101700997616
116,0.05245543424306171,0.1774808420584752,0.34055997934806476,0.382265241591485
117,0.06182077389906396,0.1903168916456647,0.3509115316792504,0.38688505203514306
118,0.059758358635008335,0.18642443488096141,0.34452880325389434,0.3851287513971329
119,0.06348531954706861,0.19380021209900195,0.38499287528159853,0.4153092413485705
120,0.06778965817743933,0.1998928768130449,0.36133686195199305,0.3845130506452623
121,0.060220958511498605,0.1883013305755762,0.36390957846255095,0.4060681539249944
122,0.049021822983747,0.169680103045571,0.35397135056964646,0.3864050818668617
123,0.05088658674855481,0.1739942679939034,0.3475541943213442,0.393784975366933
124,0.049846414297532574,0.17157865708673392,0.34493435628630303,0.3769622133983361
125,0.052269444678101566,0.17455767954771334,0.3379289662608734,0.38216610506668197
126,0.06067608925258065,0.18345520960596892,0.39257558148640853,0.4440028737862032
127,0.05434653941787534,0.180394121660636,0.3555465444594949,0.3901090926521427
128,0.05069723395773998,0.17418522461430058,0.36679325551613345,0.3928890039960107
129,0.05393258974488292,0.17880658858588763,0.3431530643541079,0.3729164214743363
130,0.04385645222430537,0.16123126418544695,0.3716704203532292,0.41038580304318734
131,0.05092542273616725,0.1740923295063632,0.37046828685881017,0.41512253192754894
132,0.043782730684052786,0.16291734138196642,0.3376411897140545,0.3725707594018716
133,0.046671831872887336,0.16770862943523532,0.35050741824638715,0.38913006138998074
134,0.05087760720238253,0.16974346237359467,0.3758437780069781,0.4100437149569228
135,0.053982736788444466,0.17946771532297134,0.35836944618559147,0.3993679523304269
136,0.05328333009914546,0.17642539760077391,0.35048623604106377,0.3903810393351775
137,0.049252418197363944,0.1709954229766851,0.3477216066976825,0.37139514137755386
138,0.050268182126743784,0.17057916149497032,0.3523188255072295,0.371377988749153
139,0.049750977753569466,0.17035821395424697,0.35897233979878845,0.400853965144891
140,0.046932057124449984,0.16623004517712436,0.35163149573318253,0.3853799358501539
141,0.04500241068979868,0.1625372174676958,0.3478267024588454,0.3840778330852697
142,0.0706171491950914,0.19476923686298694,0.3615368892448944,0.38858983665704727
143,0.05552482438161151,0.18079899341522992,0.34772437683992335,0.3945938077765507
144,0.05062943546531292,0.17367517653402392,0.3445406750172049,0.37846070462530784
145,0.044187765778298235,0.16076780728750176,0.35722284809082416,0.402048728786982
146,0.04200374023415721,0.15673012061269728,0.3520869462454057,0.40044194615476736
147,0.04439763696147846,0.16192055624592436,0.3434235783969308,0.37619392549271113
148,0.04385951700221215,0.16200810707696192,0.3460122564254881,0.37664012217914666
149,0.040253615231959375,0.15379547790347875,0.35008706303906967,0.3872852325439453
150,0.03576585919606489,0.147807537404063,0.34894706636339756,0.39633204468658995
151,0.04776733564110575,0.16341846702354296,0.3680971344666822,0.39531265379308345
152,0.04218833714948742,0.1570744326563327,0.35758978046558715,0.4111034794823154
153,0.03683919090122639,0.14908667416362972,0.34611810244374225,0.3748414780084903
154,0.03761292677782067,0.1493841635247508,0.34902805941445486,0.3760176433639212
155,0.04117936551427612,0.15258992991440898,0.35837513441731644,0.3779799249637258
156,0.0405125330447905,0.15399993784152544,0.347954302330266,0.3840343897323032
157,0.03616882592521526,0.1460389423255737,0.3303798942693642,0.36671082970205243
158,0.039440328777245764,0.15341106290509413,0.3643209919087834,0.41288117270220764
159,0.04230756407787839,0.15790066737067568,0.36816128891902966,0.41621364243737946
160,0.03597245736375124,0.14582369984178753,0.35637399030255745,0.3758104992928086
161,0.03597224446443411,0.1452895578119781,0.3487419237556693,0.3881714922058713
162,0.03667293309878845,0.1468530260026455,0.34787126655107015,0.3899696580656282
163,0.03940307891385241,0.1531368209519884,0.32500013655849863,0.36640310516724217
164,0.03454815447432818,0.14388379749360974,0.3347830814974649,0.37894179549191026
165,0.03584767795669345,0.14613032222285374,0.36499255793271485,0.4029732494727596
166,0.03345704439945601,0.1426641175543869,0.3473181275876014,0.3921767418364902
167,0.032447731777370634,0.13929642298883135,0.347194055811717,0.38649824810224576
168,0.04185135435353923,0.15504603914834642,0.335486170313843,0.3782046974360288
169,0.036941025615925646,0.14574986061715817,0.3681699391249772,0.4153974338710963
170,0.03360970256399814,0.14170225103805353,0.344858230470301,0.38239234939708816
171,0.033646234178117344,0.14096935519150325,0.35028515117509024,0.39154861392555657
172,0.033170295981587945,0.14026197643725427,0.3448533207833112,0.38926805097323197
173,0.03367524021458659,0.142376638089235,0.341604373980682,0.38316910091664763
174,0.04018787327376041,0.15183722768183594,0.35176733999953164,0.38442838257485695
175,0.04935233753461104,0.16320125062714566,0.38490119396330236,0.41667295280066163
176,0.05102259785469089,0.16494781429787259,0.3691672470297787,0.3865714191899195
177,0.05793329795495003,0.1807455830685385,0.34447549238473507,0.37186902442148756
178,0.04293942324571557,0.15131858003499743,0.3574444756403074,0.37829229374835777
179,0.03635108542556946,0.14374797164902584,0.35516890711509264,0.387603413436439
180,0.027725994392492615,0.12829996534920002,0.34754734097437545,0.3835272743970483
181,0.029139457014645195,0.13105790566775824,0.3426061184196682,0.38047738520653696
182,0.02717176178767049,0.12750064532507907,0.35311804982004585,0.3958561849463117
183,0.030781588778104427,0.13416645323837195,0.3594566473512204,0.40607020561839197
184,0.029849913723480243,0.13303331257059023,0.34322543790215976,0.3770681645025264
185,0.0293477442432809,0.13206853119881598,0.3478128323024446,0.37321320741058706
186,0.02995926120246832,0.13292225802337732,0.3619513807634076,0.40244054253939743
187,0.032146899157541466,0.13662639362635193,0.3477575561993725,0.3799927083181811
188,0.03725755626110585,0.147220103008734,0.35433532137955936,0.3874332127007809
189,0.036968806149581306,0.14710590525806605,0.35662577489575187,0.40188353320399484
190,0.028377656425748552,0.13056199154356024,0.35855308387960705,0.37944893743638153
191,0.03643249646392088,0.14271084082077493,0.34095783044512457,0.3768745874474337
192,0.026228877639009076,0.1254889343220454,0.3411076184730608,0.3876013706673633
193,0.02573832048226025,0.12363755129850827,0.35103785050111813,0.3976501177300464
194,0.028678083976546486,0.1300704471030078,0.3385127113497519,0.3773219180958612
195,0.03212990197301893,0.13530623528001073,0.3425951954591405,0.38076022291903966
196,0.029253590949248155,0.12853851206191294,0.3440310891185488,0.38265621228204977
197,0.03635677263898018,0.1458091140612141,0.35766092106536196,0.3954086263592427
198,0.030128594093884412,0.13369538647296664,0.3444189443611182,0.3812008804672367
199,0.029884341167756817,0.13287603232886766,0.353467100924188,0.3941988939276108
200,0.025877291387827187,0.1252209023459927,0.36266300270518104,0.4036740046608579
201,0.029807189643219278,0.13398488316234652,0.3548474541077247,0.38252022060064167
202,0.03143026494257316,0.13582957179828004,0.3551108040488683,0.38033679799064174
203,0.029989027945263372,0.12999252123492105,0.34764059575704426,0.38269670888945295
204,0.026990318315226462,0.12661732680031232,0.3428112415412625,0.3774611890152261
205,0.02654792788018892,0.1244164720423274,0.3578301189201219,0.40360254188487815
206,0.029048559353123983,0.1311385363831625,0.33938452298497107,0.3744541123345658
207,0.031126891324235188,0.1360491255073102,0.34415596866836917,0.3808614596888259
208,0.027572613127611497,0.12757641709522233,0.33411465265921186,0.36507488328676957
209,0.024958255316980264,0.12231819921142452,0.34708860135831676,0.37771482528238504
210,0.024264293305760066,0.11894678823895506,0.3475474738157712,0.3838544110511685
211,0.024609272593407186,0.11983389386927688,0.34401559567713474,0.3768869382994516
212,0.030108873064599032,0.13191828618829066,0.3514745869561211,0.3904609249515848
213,0.026708216570153997,0.12486922171908421,0.35584161692595745,0.3966826523070807
214,0.02947908089813459,0.129996175130645,0.3520165837809935,0.3915128100376863
215,0.04627365698260102,0.1605387932242273,0.3507989046092217,0.38879873611769833
216,0.041886740256674014,0.15051763676680052,0.3493616259196302,0.3796786408830475
217,0.026784836573035015,0.12382105172990443,0.3430753740799296,0.3747271557266896
218,0.02277706969775014,0.11709183859792384,0.3468075018826422,0.38161147164774467
219,0.024607430920925932,0.12023143529646345,0.34475413259569104,0.380855289379974
220,0.022582206744598328,0.11681889134694587,0.3419138146871394,0.3750509595150476
221,0.03228827332566073,0.13618707243394065,0.3418070149126944,0.3817351037984366
222,0.02694677932515413,0.12566897285344836,0.34138111381249114,0.38787545362016657
223,0.02305619943385514,0.1164015250300968,0.347946635723769,0.38760867223634826
224,0.020378534776762457,0.11036576611081977,0.34255283862188624,0.3690942971260993
225,0.020579354318145376,0.11114208430952423,0.3470447246844952,0.38340989565783806
226,0.03032763975744064,0.13183789561083029,0.3613925318305309,0.3950321472935624
227,0.025712772922406157,0.12240268257293073,0.350056337499684,0.3884948560006016
228,0.021048125427134416,0.1105244232566802,0.3486396588057607,0.38682378075280033
229,0.02212773666942267,0.11325862637342332,0.3624234197477063,0.4006387880379027
230,0.02660433277948299,0.12506336542767482,0.35322615545202085,0.38922891618458777
231,0.02280430934535196,0.11666631465266039,0.3480432058919917,0.3777439878373356
232,0.022657213453715155,0.1142745072042549,0.3612510416615795,0.4023683560746057
233,0.02800599826438414,0.12724049409830962,0.3467332862808809,0.37638389130870065
234,0.022723359731281853,0.11813295124978809,0.34624763897487093,0.37553884645739755
235,0.021664552572234482,0.1126899072429636,0.3470984118079746,0.379579799925233
236,0.023157557858931987,0.1176338038601718,0.35441602717389115,0.38433879016192407
237,0.0212166296794069,0.11177091808109493,0.35578555188008715,0.40010089009672734
238,0.023729620232748296,0.11791111663966389,0.34002997054831013,0.373637593463882
239,0.02551199012221052,0.12092219309492426,0.34053791952984674,0.36845987707703975
240,0.02185149754622726,0.11239557451271749,0.3406698693531555,0.36195383458347113
241,0.019808876778480117,0.10823854151089768,0.35606752143620135,0.3914998104120349
242,0.023706422509768836,0.11574586761276145,0.3381899564557678,0.36943231768660495
243,0.019812377113439552,0.1096017541220555,0.34678267409185787,0.37217712435093553
244,0.021113473786409577,0.11272878122034964,0.3555641527604926,0.3871978026824993
245,0.02173687463145253,0.113888496655848,0.3467902005701275,0.3851493127889686
246,0.021510460360262256,0.1126905528644284,0.3448071736473959,0.38018480442709973
247,0.01909503201278602,0.10676234870494067,0.35027363413310314,0.37516670166463645
248,0.02043003998799147,0.10956266606328907,0.36238195472857454,0.39557648515635796
249,0.02382810205313285,0.1181741608613795,0.34884010844833246,0.38290132664062165
250,0.016574547679808278,0.0967853308993054,0.3446414952504111,0.37659529408255776
251,0.013210996879254477,0.0867520678215302,0.34362263040064456,0.37529657707437053
252,0.012411609153867095,0.08286344397117149,0.3418191924363702,0.3707905155453053
253,0.01190352509985422,0.08063008214582454,0.3392824353343183,0.36848134179036696
254,0.010035121112365972,0.07683823980227276,0.3404909328117475,0.3686607174657203
255,0.010397283077639128,0.07808665699929326,0.34055160882545044,0.36738441925454923
256,0.009618128634538951,0.0752196881387915,0.340937253804161,0.37208134197926784
257,0.00955958227028272,0.07422289266609229,0.34326347078268343,0.3744789981743792
258,0.01173635681702213,0.08101990888570691,0.343689980333323,0.3746012963436462
259,0.00932331711110137,0.07287130682923637,0.3415375019085931,0.37501849979162216
260,0.00980413210729219,0.07547098703191175,0.33783450411571253,0.36530509419166124
261,0.007435370172670746,0.06716558955364176,0.3373961952607055,0.36246660769313244
262,0.00883521217658379,0.07096707004194076,0.33863412281805344,0.36619882375656904
263,0.009036645908573908,0.07256436182165539,0.3364917237393476,0.3628133699952901
264,0.008263034744771545,0.06901902224418226,0.34095347865105985,0.37571926971713265
265,0.007502588699315931,0.0674343219252078,0.33891024919492857,0.3689494427743849
266,0.00868974516621105,0.06946584017394664,0.34035400239812147,0.3703391312079115
267,0.009739018528937148,0.07390074925190145,0.3389547705486581,0.36812308741794836
268,0.008430816208851616,0.06800843531695697,0.33765704471331376,0.3643976103637245
269,0.008174094734176133,0.07015464292163705,0.33737245406750793,0.3622473154094193
270,0.007592107745010283,0.06675105212399593,0.3417297812526698,0.3724586849847993
271,0.008243994740001693,0.06795617600309324,0.34013236195340263,0.3708820234124477
272,0.00771112056003863,0.06647772090202504,0.3384977469404975,0.3669985449248618
273,0.0073716451917969425,0.06590294332376548,0.339060440823272,0.3691774262013016
274,0.007606369200172824,0.06528830192573779,0.339075896356787,0.3690258998137254
275,0.007175451972276218,0.06561950375172464,0.33663207214775975,0.3679637462719456
276,0.008808236442516548,0.06890925535788903,0.34360364517504044,0.37812137120700146
277,0.009184286828603146,0.07024727652238293,0.34147249465132806,0.3711156542975824
278,0.0066057784613324224,0.06276403164879961,0.34259369171091486,0.37558317413696873
279,0.007115851552993223,0.06420254007309348,0.34188707909741245,0.3726026808822548
280,0.00688270929558612,0.06425254517695406,0.342876331696471,0.37174244126775763
281,0.007045208432987987,0.06420340260060933,0.33977296809246255,0.3704301215462632
282,0.008699455058616638,0.06766962476975315,0.3440102308906697,0.37872241044437494
283,0.007245035643771209,0.06516022199335006,0.34442724987537,0.3795515532185743
284,0.010486061182026598,0.06968422557462703,0.3422025415104824,0.37048705569007895
285,0.0067444102720940835,0.06360913197008464,0.3375835521863057,0.3662650421425536
286,0.007885277925627203,0.06708998158369418,0.34018691432672543,0.37235233187675476
287,0.007451585106357195,0.0650748470900478,0.3395376773244077,0.3701826566523248
288,0.007696915648821332,0.06549953687731382,0.33723434900025745,0.3677174924657895
289,0.007209445555198037,0.06434042371072612,0.33917306126146524,0.3704517120188409
290,0.007919185281894937,0.06592406467585774,0.33857027248858096,0.3705079434337197
291,0.006528768579700737,0.062374387304861466,0.339161545549939,0.3671300389936992
292,0.006562360288616229,0.06253682682802389,0.33898374102600326,0.3737278047662515
293,0.0069452292064542545,0.06397950454809509,0.3380338100532254,0.36588465930013864
294,0.006771743602687391,0.06336037114590079,0.33655761419744284,0.36582166857116827
295,0.006376768423341583,0.06053723116497417,0.3365951338475877,0.36749037838244175
296,0.007276843450989083,0.06482466955024463,0.3382522005710628,0.3715688115456602
297,0.0064306142151478556,0.061850208338800367,0.3347342715772626,0.3649345696954937
298,0.0070136810562082125,0.06414034248298996,0.3388110333746606,0.3674405703505317
299,0.006141654488241689,0.06038560779703842,0.3366511388999093,0.3679580555021108
