epoch,train_loss,train_mae,val_loss,val_mae
43,6.6030816748080685,2.017242618454963,6.765873212080735,2.0481527270851556
44,6.632866854546293,2.0234025840334917,6.824106085431445,2.0575562846529616
45,6.623994315244671,2.0193340236113375,6.769932102371048,2.0494997920570794
46,6.615755555569045,2.017955161607914,6.770083364549574,2.048880233869448
47,6.6252113980396485,2.0215390845764865,6.766534433260069,2.0481839062093377
48,6.590610828707013,2.014948160869694,6.827043203207163,2.059994718530676
49,6.607297300964981,2.019209414955199,6.75304071195833,2.045338292698284
50,6.613114359788767,2.0203860000340716,6.831817385914562,2.061040523288014
51,6.619073776988358,2.0190260930280504,6.7832974182380426,2.0520338592948493
52,6.613599855632184,2.0204744435474344,6.7908691835927435,2.055247798070803
53,6.614773900577425,2.0199106282485837,6.806824511224097,2.057888666352073
54,6.6189505704220695,2.0200673483859224,6.813316350454812,2.056523323059082
55,6.598122265111438,2.015087028973881,6.781533953907726,2.0534958577418063
56,6.62157335047363,2.0211035026078084,6.797008813082517,2.055145182452359
57,6.603157026080984,2.0168899065669783,6.810333823109721,2.056478432246617
58,6.612751463834368,2.0197284182793185,6.766652526436271,2.047383929346944
59,6.6195151856958026,2.021561083394602,6.763372305985335,2.0452072633491767
60,6.620820281051974,2.0210342095942098,6.787958071782039,2.0509510249881955
61,6.630689309687214,2.0232223954486273,6.796451364244733,2.055534690291017
62,6.61216428475903,2.0175613147220077,6.7825946650662265,2.0521857214497996
63,6.614944494244293,2.0197560770829024,6.784202950341361,2.054088240141397
64,6.615321387521646,2.0199647519946904,6.835045311477158,2.0600049102699365
65,6.610278433178222,2.0189321604082378,6.771130195030799,2.0490667754477196
66,6.617862298361571,2.022022740829124,6.761896060063289,2.0440389337120477
67,6.6089234167873325,2.0173677890385013,6.759991106096205,2.0449919962621
68,6.601505566638722,2.0150858707599117,6.758300084334153,2.0485195013192983
69,6.6060023520853335,2.017529488635836,6.782202432443808,2.0504756471612953
70,6.608967737233851,2.0195807701631945,6.768356024563968,2.049757343072158
71,6.607841027348366,2.0179193677362606,6.7641104603861715,2.0471190214157104
72,6.603795107632106,2.0174439577060053,6.76058217719361,2.0457165149542003
73,6.61968949949582,2.0210313063535774,6.775353405501816,2.052261635497376
74,6.597372824751486,2.0168259514925833,6.754190444946289,2.044609065894242
75,6.622301640254721,2.0194692640072303,6.8226727443736985,2.060315569678506
76,6.612308958514971,2.0197929739624647,6.811696686587491,2.059427955648401
77,6.600844664487226,2.0162111687324047,6.778756697099287,2.0529424593998837
78,6.598859577426935,2.016517298711872,6.776218382866828,2.051514827288114
79,6.608074899951828,2.016975468319647,6.773614186507005,2.0502664217582116
80,6.60542299292983,2.0165832369695584,6.80595064163208,2.0576490583000604
81,6.6231299520652165,2.021148269679865,6.761219058718,2.047461843752599
82,6.604811462502933,2.019474544622941,6.837675178443993,2.0638167897423547
83,6.609972068403824,2.0187584558831664,6.764681079885462,2.050631437982832
84,6.627402100670449,2.019511511421448,6.779009562272292,2.0498485696184767
85,6.6224180335768015,2.02119999496388,6.782115260323326,2.0515592386434367
86,6.6101596230138595,2.0180889319814708,6.789476289853945,2.0513565763012394
87,6.618272604380874,2.0205561566584236,6.77421538908403,2.0478945813336216
88,6.613792230043409,2.0203868398472538,6.748447465372609,2.0451456884761434
89,6.628420595501919,2.021787764497389,6.808797741984273,2.0567587404460697
90,6.613792071039479,2.0192166474074633,6.790938566019247,2.052053756766267
91,6.617339919281844,2.0193741911607135,6.754411655467945,2.04428951556866
92,6.614857138916809,2.018984931616791,6.792939379975036,2.0541948669559353
93,6.612408624204431,2.0173670262169257,6.803794515001905,2.0545205899647305
94,6.6069092600364385,2.0180872202880042,6.78826507631239,2.0526225789562687
95,6.612763351582931,2.0173689844930944,6.7712294452793,2.0497700552363973
96,6.612298778072204,2.017043745751303,6.778569321055989,2.053748370526911
97,6.62878539033522,2.0199143434265032,6.7479305896130235,2.046381429001525
98,6.619484872089771,2.0203049759837737,6.766817360133915,2.0493549029905718
99,6.617403710506225,2.0189268670661003,6.771725109645298,2.0496560623357585
100,6.614060208422429,2.018403679127004,6.772004630539444,2.049928557741773
101,6.622681139153322,2.020979298272209,6.759614614339975,2.0460391162516
102,6.608996811202978,2.0175800723179074,6.768345062549297,2.045470219392043
103,6.617738391776331,2.019165259581131,6.775587438227056,2.0505324575927233
104,6.6277316645636395,2.020531734645727,6.786591435526754,2.0527645454301937
105,6.609753150814205,2.0193873682512815,6.80912969662593,2.056081693251054
106,6.627988664336834,2.0218145663300358,6.818162367894099,2.0577030443883206
107,6.623043888852046,2.0202545267914354,6.785187679332691,2.053492763540247
108,6.612899124000212,2.0195826808298665,6.765726388155759,2.047242679438748
109,6.608566172588791,2.018582558963701,6.733774958076058,2.0407626969473704
110,6.623492947386159,2.0214618709231007,6.7794625628125535,2.0523779641140947
111,6.601293169781961,2.0180946207596606,6.761304226550427,2.0462728489886275
112,6.606592173105717,2.01977174632651,6.786763704740084,2.050907006630531
113,6.611414416372023,2.0187359365258235,6.7679155108692886,2.0499382529939925
114,6.619337363156659,2.018908409207017,6.787174392532516,2.053678164115319
115,6.6194627621610005,2.021371987402559,6.802678454053271,2.055521543209369
116,6.620177815672548,2.017967945008766,6.787111245668852,2.052576021833734
117,6.62285769874197,2.020236919223553,6.7748119962084425,2.0504924006514496
118,6.6250663916066195,2.020677932778725,6.77052227481381,2.0492548117270837
119,6.617441047615368,2.020937792483408,6.789469100616791,2.052939752956013
120,6.6017377948918154,2.0171069208681964,6.819602332272372,2.059496874337668
121,6.5971577992218355,2.016448548132193,6.76635230242551,2.0479984152448045
122,6.6097965333034345,2.0194874118915997,6.789843522585356,2.052402797636095
123,6.610254633494336,2.0174452848998516,6.782267313737136,2.052044920868926
