mp-1025549,-0.434152181
mp-614013,-0.399027104
mp-1069538,-0.358525889
mp-600089,-0.465973894
mp-1367,1.053078443
mp-2534,1.716003344
mp-1156,1.62324929
mp-2490,2.089905111
mp-830,2.33243846
mp-804,2.383815366
mp-2201,0.342422681
mp-19717,0.294466226
mp-1016928,0.826074803
mp-20305,1.51851394
mp-1700,2.469822016
mp-661,2.462397998
mp-2542,2.566673138
mp-1778,2.679972694
mp-1639,2.973127854
mp-1479,2.763427994
mp-10044,3.350248018
mp-997618,2.667452953
mp-149,2.152288344
mp-66,3.356025857
mp-2624,1.934498451
mp-20351,1.949390007
mp-8062,2.680335513
mp-422,2.245512668
mp-1541,2.06069784
mp-252,2.008600172
mp-1002164,2.442479769
mp-1317,1.06069784
mp-1239,1.204119983
mp-5229,1.041392685
mp-10694,1.008600172
mp-1017439,1.004321374
mp-998552,0.916980047
mp-3448,0.916453949
mp-2998,0.698100546
mp-541813,0.657055853
mp-5878,0.618048097
mp-3654,0.390935107
mp-7104,0.481442629
mp-4975,0.421603927
mp-10250,0.344392274
mp-6951,0.164352856
mp-8399,0.238046103
mp-8397,0.053078443
mp-561947,0
mp-1198796,-0.086186148
mp-676130,-0.200659451
mp-1265,1.716837723
mp-2605,1.328379603
mp-2472,0.954242509
mp-1342,0.954242509
mp-23703,1.193124598
mp-1138,1.053078443
mp-682,1.31386722
mp-22862,0.857332496
mp-22916,0.462397998
mp-23268,0.230448921
mp-463,0.770852012
mp-23193,0.819543936
mp-23251,0.342422681
mp-22898,0.113943352
mp-23295,0.230448921
mp-21276,0.113943352
mp-22922,-0.259637311
mp-2172,1.968949681
mp-2691,1.130333768
mp-406,0.880813592
mp-10695,1.624282096
mp-1190,1.283301229
mp-2176,1.330413773
mp-820,0.662757832
mp-861937,-0.036212173
mp-862631,-0.251811973
mp-862947,-0.327902142
mp-9437,1.318063335
mp-19963,0.51851394
mp-867168,-0.070581074
mp-867193,-0.187086643
mp-886,1.294466226
mp-865625,0.103803721
mp-3432,1.290034611
mp-924130,1.252853031
mp-924129,1.292256071
mp-961663,0.064457989
mp-1008680,1.227886705
mp-2231,0.033423755
mp-552098,0.141449773
mp-541837,0.204119983
mp-22205,2.138302698
mp-2646,0.278753601
